city,genres_list,tags_list,user_id
"Salt Lake City, UT","['Rock', 'Avec Sans', 'Electronic', 'Avec Sans', 'Rock', 'Indie', 'Pop', 'Indie', 'Indie', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Trance', 'Trance', 'Lillie Lemon', 'Lillie Lemon', 'Lillie Lemon', 'electronic', 'the new division', 'Ethereal', 'Electronic', 'Trance', 'Sample', 'Rare Facture', 'synth wave', 'synth wave', 'synthpop', 'Synthpop', 'synth wave', 'synthpop', 'new shack, dark wave, new retro wave, retro wave, synth pop, synth wave, analog, provo, ', 'synthwave ', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'Synthwave', 'dwntwn']","['""Heartbreak Hi"" Electro Pop Synthpop', 'Electro Pop Indie Scream MTV ""When You Go""', '""graveyardclub #diamondcity"" spookysynth', 'graveyardclub nightcrawler cellardoor', 'Electropop', 'Electronic Trip-Hop Trance', '""the new division"" ep vices electronic', '""the new division"" electronic vicious', 'synthpop davidburdick rarefacture keldaristation', 'mr.kitty a.i. davidburdick rarefacture sungoesdark', 'Mr.Kitty A.I.', 'Trance EDM Suanda ASOT FSOE ""Ahmed Romel"" Vocal Classical Classic Epic Uplifting ""Uplifting Trance"" Trap Dubstep Radio Podcast DJ ""Trance Family"" ""Suanda Voice"" ""Suanda True"" ""Suanda Radio"" ""Suanda Music"" ""Roman Messer""', '""Rare Facture"" ""Saad Ayub"" ""Uplifting Trance"" Team140 ASOT EDM ""New Music"" ""Late night""', 'Aether Electropop ""Electronic Pop"" Electronic EDM', 'Aether Electropop ""Electronic Pop"" Electronic EDM', 'Aether Electropop ""Electronic Pop"" Electronic Elements', '""the new division"" shadows opium electronic indie unsigned', 'introspective tnd gemini electronic synthpop synthwave ""new wave""', 'Synthpop ""New Wave"" Alternative', 'ASOT ""A State Of Trance"" WAO138?! ""Tune Of The Week"" ""Armin van Buuren"" ""Who\'s Afraid Of 138?!"" ""Armada Music""', 'Mr.Kitty Perception ""Light in the Dark""', 'synthpop dreamwave synthwave', '""synthwave "" italodisco', 'synthpop darkwave newave 80s', 'teganandsara fmattack', '80s disco synthwave', '80s synthpop ""synth wave""', '""new shack"" provo synthwave']",85116265.0
"Detroit, MI","['Electronic', 'Disco', 'Indie Dance', 'Dance & EDM', 'Your Secret', 'Indie Dance', 'ashestoashes', 'Kaleido', 'Halfway House', 'Drum & Bass', 'ashes', 'Ashes', 'portery', 'HalfwayHouse']","['""Future "" Bass Indie', 'Indie Dance Summer', 'Funk Pop Dance Indie Electro Electronic ""Nu Disco""', 'dance Edm melodic ""porter robinson"" odesza dubstep Trance chill step vanic skrux ""adventure club"" illenium chainsmokers daya remix hipster', 'Indie Pop Vocal ""Indie Pop"" Electronica Chill Relax ""Easy Listening"" Chillout', 'Nudisco Electronic EDM Dance', 'Dub Dubstep Chill futurebass Dance Future hipster feels illenium vanic zes chainsmokers ""zella day"" eden kasbo odesza ""foreign family"" covex aryay ""just a gent"" ""san holo"" wheathin ""said the sky"" stephen', 'Orygin Roots Electronic Dance Bass Future', 'electronic', 'Feint ""We Won\'t Be Alone"" EDM Electro Dance Music Bass Melodic Monstercat ""Laura Brehm"" New Original We Won t Be Alone DnB ""Drum and Bass"" Drum Drumstep', 'dubstep melodic illenium ""joni fatora"" Album Electronic odesza ""porter robinson"" ""adventure club"" ""sound remedy"" skrux vanic skrillex hipster', 'Dance Edm ""future bass"" illenium echos afterlife feels Melodic Dubstep ""porter robinson"" ""sound remedy"" ""seven lions"" ""adventure club"" hipster ""slow house"" symphonic', 'Electronic']",206914934.0
Sumter,"['Hip-hop & Rap', 'Hip-hop & Rap', 'R&B & Soul', 'Hip-hop & Rap', 'Hip-hop & Rap', 'R&B & Soul', 'Hip-hop & Rap', 'R&B & Soul', 'Hip-hop & Rap', 'Luniey', 'Team Luniey', 'No Pain No Gain', 'Team Luniey', 'South Carolina', 'Trrrrrrrrr', '2014ForestHillsDrive', 'Team Luniey', 'Team Luney', 'Team Luniey', 'Logic', 'R&B', 'March Madness', 'Legs up', 'Team Luniey', 'R&B', 'Team Luniey', 'R.I.C.O', 'jonn hart', 'Rap/Hip Hop', 'HipHop Rap', 'Kevin Gates', 'G-Eazy', 'Rap']","['""Hip Hop""', 'straightup 3kko myteamwinning', 'R&B PAIN TIMBO', '3kko swift epicrecords myteamwinning money calling tntxd goldengrams', 'Juice Ron ""Team Luniey"" Luniey ""Juice Boyz"" ""Speaker Knockerz"" ""A Boogie"" Remix ""My Shit"" ""Hip Hop"" Rap', 'Exchange Vows Wedding Love Karma Luniey Productions ""Looney tune"" ""R&BHip Hop"" ""Hip Hop"" ""New music"" ""New Skool"" ""Old Skool"" ""Bryson Tiller ""', 'Exchange ""Bryson Tiller"" Vows Luniey Karma ""Team Luniey"" ""Luniey Productions"" R&B Loop ""Young Love"" 2010 2016', 'Gospel ""Team Luniey"" Cane Abel 2016 inspirational ""new music"" ""Luniey Productons"" Timbo Luniey ""Tommy Gunnz"" Karma Juice Holy', '""Team Luniey"" ""Tricks on my mind"" Devil ""Devil playing tricks"" Holy Bible Gospel God Jesus Solo ""2016 new music"" Worship Praise', '""My City"" Anthem ""Dolla Town"" KARAMA ""Timbo Dah Goon"" Juice ""Tommy Gunnz"" Luniey ""Luniey Prouctions"" ""Radio station"" 2016 darlington florence sumpter cheraw charleston ""South Carolina""', '""Female Artist"" Underground sexy soul R&B Hip-Hop ""old school"" ""south carolina"" ""myrtle beach"" conway ccu Luniey WizKhalifa Lunieyproductions Karma', 'Twerk Juice ""Luniey Tune"" ""White Iverson"" Remix ""New songs"" 2016 Dabbing Balling Saucin ""Saucin on you""', '""Luniey Productions"" ""Tommy Gunnz"" SC ""New Hip Hop"" ""Looney tune"" Darlington Sumter', 'soundcloud:source=android-3rdparty-upload', '""Doctor Dre"" ""Luniey Productions"" ""Neutron Beats"" ""2015 music"" NWA ""Straight Outta Compton"" Karma Juice Timbo Gabbie Luniey', '""Luniey Productions"" Juice KARMA ""Tommy Gunnz"" ""Timbo dha Goon"" ""New Hip Hop"" ""2016 music"" 2015', 'soundcloud:source=android-3rdparty-upload', 'JUICE STREETS ""2016 Music"" ""Hip Hop"" LUNIEY KARMA', '""Under Pressure""', '""Team Luniey"" ""My Girl true"" ""Ilke my Girl true"" 2015 ""Luniey Productions"" Karma ""Mr juice"" ""Timbo dha goon"" ""Tommy gunnz"" Looney', 'Future ""Team Luniey"" ""Luniey Productions"" Remix Remake ""Hip hop"" Swagg 2015 FWTM ""Rebirth Universe""', '""Killa Pete"" Luniey KARMA ""Luniey Productions"" ""Team Luniey"" ""Hit Single"" 2010 Nasty Slowjam R&B Sex Stripper ""New muisc""', 'Jealousy ""Luniey Productions"" Karma Juice ""Timbo Dha Goon"" ""Tommy Gunnz"" Haters', 'Rap Exclusive Raw ""Hip Hop"" Sweet Swag Jam Dance usher Luniey LunieyProductions juice', '""Forget about it all"" Juice ""old school"" ""Hip Hop"" ""Luniey Productions"" ""tommy gunnz""', 'Rico ""Team Luniey"" ""Luniey Productions"" Juice Luniey KARMA ""Timbo Dha Goon"" ""Hip Hop"" 2015 ""new songs"" Rap Battle Drake ""Diss Track"" ""Meek Mills beef"" beef', '""back that azz up"" ""cool kid cartel"" ""house money"" ""beat genius"" rnbass rnbay rnb ""bay area"" la oakland ""john heart""', '""Cut Her Off"" Remix ""Kevin Gates Cut Her Off""', 'P-Lo HBK ""K Camp"" IMight HipHop HeartBreakGang', '""Hip Hop""']",127985014.0
Sacramento,[],"['Song Brush Drums Violin Pluck Strings Instrumental', 'Instrumental Piano Drums Clap Clapping Slow Minor', 'Instrumental Poppy Inquisitive']",51381628.0
"Charleston, SC","['house music', 'House', 'House', 'RichHomieQuan', 'Electronic', 'Uppermost', 'Bronze Whale', 'camouflage', 'Bass', 'Deep House', 'Dance', 'Electronic', 'Groove', 'Dance']","['90s r&b', 'House Electro Electro-House Housemusic Complextro Bass BassMusic Music Electronic Melodic Prog-House Progressive Prog-Trance EDM Dance DubStep Trance Techno Drumstep Electro-Prog Minimal TechHouse', 'House.NET ""The EDM Network"" ""Lana Del Rey"" ""Cedric Gervais"" ""Spinnin Records"" House Electro Electro-House Housemusic Complextro Bass BassMusic Music Electronic Melodic MOOMBAHTON Prog-House Progressive Prog-Trance EDM Dance DubStep Trance Techno Drumstep Electro-Prog Minimal TechHouse', 'Flex Nitti DJSpinz', 'SLUMBERJACK Dance Electronic ""Open Fire"" Daniel Johns ""Mad Decent"" OneLove', 'Uppermost', 'trap chill indie dance remix imad royal pell soysauce melodic 808 electronic bass ""Hip Hop"" rap rnb bronzewhale', 'giungla giunglamusic forest single camo ep camoep camouflage factory flaws factoryflaws', 'Dubstep Garage House ""Future House"" Funky Spatial', '""Deep House""', '""Lost Kings"" ""Something Good"" ""The Good"" EP', 'omgrainman rainman ""rain man"" oly bbts ""bring back the summer"" bringbackthesummer dimmak', '""Is It Love"" 3LAU ""Yeah Boy"" Blume Groove Dance ""Deep House"" Edm vibe Summer']",218875283.0
Colorado Springs,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Lost', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Triphop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap']","['""Hip Hop"" ""kanye west"" politics inspiration ""trippie red"" ""jay z"" eminem', '""12Years #Macadoe719""', 'itsxmusic NewEra', 'Femcee Female Rap H.A.T. ""Hip Hop"" Music Women Power Ms.Heidi Aero TLove', 'youngm.a youngma youngm.a. redlyfe', '""Rachel Carwin""', 'Music Sound ""Hip Hop"" Hot Deep Raw Rap Poetry ""Rhythmic Soul"" Cool Jazz Soul', 'Jazz HipHop Upbeat Conscious Raw Soundcloud Rap Barz Bars Love Peace Lyrical Real Vibe CO Colorado Soul Soulful BoomBap', 'DStylz HighKey SarahNelson ""Affliction "" FatalAttraction', 'Hip-Hop', 'Hip-Hop', '""Hip Hop""', '""TDE "" HipHop Ab-Soul', '""Hip Hop"" rap vibes peace loe spreadlove newmusic colorado search follow positive smile', '""Hip Hop"" rap collab colorado RrichardrayY OE brother', '""Hip Hop"" bars Remix UpBeat Vibe Soundcloud Listen Real RozinBars Rozin Smooth Chopped Love NoMercy', '""Dizzy Wright"" Demrick Blaze', '""Dizzy Wright"" Demrick ""Hip Hop"" Blaze', '""Dizzy Wright"" Demrick Blaze ""Hip Hop""', '""Dizzy Wright"" Demrick Blaze ""Hip Hop""', '""Dizzy Wright"" Demrick Blaze ""Hip Hop""', '""Dizzy Wright"" Demrick Blaze ""Hip Hop""', '""Dizzy Wright"" Demrick Blaze ""Hip Hop""', '""Joey Trust"" ""DJ Sewn"" Macadoe ""MaCaATIC Studios"" ""CO Hip Hop"" ""The Box State"" ""A Letter To My Cousin""', 'donnellwhite nomuzzleent i know that you love me boston ""Hip Hop"" Rap turn up lit', 'X Ghost TBP', 'rap NewMusic music trap liluzivert migos devvonterrell Futuristic Stitches drake chrisbrown eminem joynerlucas lilwayne newrap FuckAJob Beyonce djkhaled majorkey majorkeyalert AugustAlsina fettywap Kazzie JayZ', '""Chill #Upbeat #Hiphop #Caztro #Rozin #Bars #Vibe #SoundCloud #Rap #Colorado #Springs #Music #Real #Lyrics #CO #""', '""devvon terrell"" devvonterrell ""keeep it pushin\'"" ""rihanna work"" drake ""republic records"" ""new music"" ""xxl freshman"" ""coast 2 coast"" ""fetty wap"" futuristic onlyfuturistic weirdo_o', 'justinbieber RrichardrayY RayMix Remix ""Hip Hop"" singing colorado', '""RedFellaEmpire ""', '""Day Of The Dog"" DogTag ""Native King"" ""Jake Jekle"" Colorado Underground 719', 'Tag: Native ""King #Tag:"" DogTag ""Records #Tag:"" ""NKP #Tag:"" Stay Blessed stay Blazed']",92841381.0
Asheville ,"['NAM3K', 'Progressive House']","['""Remix Contest"" NAM3K Tomorrowland ""Revealed Recordings"" ""Thomas Gold"" ""Bright Lights"" Believe Remix Edit Bootleg ""Electro House"" ""Hardwell "" DzekoandTorres tiesto spinninrecords Dance electronic House edm tomorrowworld contest trance asot']",166503855.0
Everywhere,[],[],294610354.0
San Francisco,"['Hip-hop/rap', 'affirmations', 'DaniellaYacobovsky', 'podcast', 'Business', 'Entrepreneurship', 'Hip Hop', 'Business']","['50 cent financial freedom rap new 2013 exclusive first', '""abby wynne"" ""energy healing"" meditation ""energy clearing"" fear Release abundance receiving love money lack financial', '""the pivot"" influencer economy ""ryan williams"" tech flower investment banker ""startup ceo"" executive', 'Podcast Business Finance Career Careers ""Career Development"" ""Career Advice"" MBA Investment Banking Recruiting Learning ""Learn Educate Discover"" LED ""Sonali Mangal""', '""innovation hub"" medicine biotechnology ""News & Politics""', 'Conflict managemant Rap Engineinners xpolymer dar Maddy khan yaruq malik Pakistan rap hip hop sub continent charday suraj pathar galday', '""video games"" management gamification']",215999934.0
Fort Worth ,"['mix', 'Dubstep', 'nortenas', 'houapango', 'huapango', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Metal', 'DeathCore', 'iprevail', 'Reggaeton OldSuperRemix', 'DJ ZETO', 'CUMBIAS CON SAX', 'Country', 'Reggaeton', 'Pop', 'urbano', 'Various', 'Norteñas', 'Dance & EDM', 'Dance & EDM', 'Dj', 'Major Lazer', 'Josh Proctor', 'skrillex', 'skrillex', 'Hip Hop ', 'hip hop/ dance', 'BAD']","['Blues Mix - Maquinaria Nortena Vs Zenda Norteña (2017 Dj Spider Pzs)', 'Trap ""Drum & Bass"" Edm ""Bass House"" ""UKF Podcast"" Podcast Mix', 'Contigo Ya No - Konzentido De Afid Ferrer- 2017', 'El Pitito Chiflado - Conjunto Privilegio (Estreno 2017)', 'Los Celos De Fanny - Conjunto Privilegio (Estreno 2017)', 'El Torito Semental - Conjunto privelegio -(Estreno 2017)', 'superduper superduperkyle superdupercrew sailingteam ""lil yachty"" ""lil boat"" king', 'Mi Ranchito - La Zenda Norteña (Estreno 2017) ( Puras Pa Trapear )', '""Hip Hop"" club remix ""club mi"" ""twerk mix""', 'Hip-Hop New Hip Hop Rap Music Mix 2016 2017 R&B Songs 46 dj nir Mambo ""mix 2017"" ""new mix"" Urban rnb ""old school"" School Old Oldies', 'Cover', '""i prevail"" ""punk goes pop"" ""taylor swift"" ""blank space"" 1989 screamo posthardcore punk hardcore style ""heart vs mind""', 'VISITA DJZETO https://www.facebook.com/pages/DJ-ZETO/139048322868294', 'Mix 2015 J. Balvin - Ginza Maluma El Tiki Joey Montana Picky Dj Mauricio Lopez', 'El Vals De Las Mariposas', 'Morenita (Los Tremendos) Huapango 2016', 'Señorita Cantinera (feat. Sergio Soto ""La Moska"" de La Maquinaria Norteña)', 'TeamPZS', '""Huapangos 2016"" ""Nortenas 2016"" ""Corridos 2016""', '""Conjunto Rio Grande"" Exitos Corridos', ',DJ SPIDER,DJ ALFONZIN,DJ JORGE JUNTOS POR 1VEZ MIX NORTENO SAX 2016 LAS MAS BAILABLES', 'Teamworx ADE ""Nicky Romero"" ""Protocol Recordings""', '""Nicky Romero"" USAI Crusy ""Mike Landry"" ADE', 'TeamPZS', 'DJ Now Smoke weed everyday hold up twerkit remix', 'Mega Mix-Norteño (Team puro zacatecas sax)-paisa night life 001--', '""DJ Snake"" MØ LeanOn Diplo Dance EDM', '""Who\'s Gonna Pray For Me Now""', '""kill the noise"" ""fatman scoop"" ""michael angelakos"" ""valentino khan"" ""ape drums"" ""milo and otis"" ""flux pavilion"" recess', '""kill the noise"" ""fatman scoop"" ""michael angelakos"" ""valentino khan"" ""ape drums"" ""milo and otis"" ""flux pavilion"" recess', 'Hip Hop mix BEst 2013 DJ BangZ dj bangz', '""David Guetta"" Showtek Vassy Edm Dance']",83183040.0
Memphis,"['tommy wright III', 'tommy wright III']","['Rap memphis Underground tennesee ""Gangsta Rap""', 'Rap memphis Underground tennesee ""Gangsta Rap""']",156075461.0
Stockton,['Dance & EDM'],['VIBESTYLE CRWNS BASS BRANDO'],141747670.0
Honolulu,"['iPhoneTechno', 'Deep House', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM']","['""Minimal Techno"" Techno Christmas', '""Jazzy House"" House', '""Electro House"" House ""Deep House""', '""Electro House"" ""Deep House"" ""House Music""', '""Deep House"" bass', '""Tribal House"" ""Deep House"" House Bass']",263726552.0
Houston Tx,"['avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche']","['daydreamin', 'illusion', 'hoke']",69133782.0
Portland,"['Sports', 'Learning', 'News & Politics', 'Storytelling']","['""China #governance #state #economicdevelopment #politics""', 'UFC MMA Podcast UFCLongIsland UFC214 JonJones DanielCormier BrockLesnar']",317826534.0
"Brooklyn, New York","['Electronic', 'House', 'Electronic', 'Alternative', 'Nu Funk', 'RÜFÜS', 'Deep House', 'Trance', 'Trance', 'Trance', 'avrah', 'electroniclab']","['""Deep House"" Cubicolor ""Fayer Records"" Anjunadeep Falling ""Tim Digby-Bell""', '""Nu Disco"" Fluir ""Jesse Marantz"" ""I\'ve Gotta Have You"" ""Indie Pop"" ""Electro Pop""', '""Sweat it Out"" Trinidad Remix', 'Watermat MOGUAI Portland', '""Beat Service"" ""Cafe Del Mar"" ""Original Mix"" ""Beat Service Audio"" BSA036 ""Playground Productions / Raz Nitzan Music""', '""Ana Criado"" UCast ""The Force of The Blow"" ""UCast Remix"" RNM RNMR026 ""Playground Productions / Raz Nitzan Music""', '""4 Strings"" ""In Our Hearts"" ""Original Mix"" ""Amsterdam Trance Records"" AMSTR094 ""Playground Productions / Raz Nitzan Music"" ASOT728', 'trance ""new trance music""', 'radioshow swiss radio miteinandermusik divalvi manuellemusik mercury animaltrainer michelcleis andreaoliva jimijules kalabrese ofnorway linneadale adriatique shakedown deetron fcl mousset trinidad giorgiomoroder frankieknuckles breach sepulture freddiemercury oxia']",169444838.0
"Brentwood, Tennessee ","['love ', 'Blues', 'ingrid michaelson', 'Rock And Roll', 'ProleteR', 'Jazz- Electronic', 'ST△▲ZE', 'Jazz', 'Trap Spirituals', 'Jazz / HipHop', 'Blues', 'Jazz', 'Jazz', 'World', 'duos', 'R&B', 'Glitch', 'Jazz', 'Deep House', 'Soundtrack', 'Soul', 'Rock', 'Rock', 'Rock', 'Rock', 'Acoustic']","['Elvis Presley You will never walk alone', 'Elvis King Presley', 'Elvis King Presley', 'Elvis King Presley', 'Swing ""Hip Hop"" Jazz tributes ""louis armstrong""', 'C2C DMC 2004 2005 FUYA 2006 ITF Championship world champions hocus beat torrent louis armstrong mac the knife remix', '""Melodic House"" ""Melodic Deep House"" ""Deep House"" Deep Deephouse Techno ""Jazzy House"" Swing Jazz Sax Summer Remix Edit Cover ""Louis Armstrong"" ""It Don\'t Mean A Thing"" Steezmonks', '""Raz Simone"" ""Black Umbrella"" 300 Seattle Northwest NW Hip-Hop ""Hip Hop"" Rap Trap', '""louis armstrong"" producer beats ""Hip Hop"" Jazz ProleteR swing', 'LouisArmstrong', 'Tango', 'RnB R&B Blues ballad', ""rAY CHARLES opiuo remix big brother's music BBM Good thymes"", 'ray charles cover', 'Raycharlesmother Raycharlesmotherremix Gigapapaskiri', '""Ray Charles""', 'Ray Charles Singular Genius The Complete ABC Singles grammy', 'nickelback savin me acoustic mix']",187811306.0
Idaho Falls,"['Studio17', 'Violin Electronica', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17', 'Studio17 ']",['Kytami StevenMek Violin Electronica Bass instrumental'],200590829.0
Saint Paul,"['brave', 'Soundtrack', 'music']",['Country shires Pop-Folk'],213919215.0
Utah,"['Hip-hop & Rap', 'Hip-hop & Rap', ':):', 'Trap', 'Hip Hop', 'R&B & Soul', 'frozen', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Rap/Hip Hop', 'Hip-hop & Rap', 'bando416', 'Hip-hop & Rap', 'Trap', 'Trap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Pop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'R&B & Soul', 'R&B & Soul', 'Electronic', 'jarren benton', 'jarren benton', 'R & B', 'Young Thug', 'HPG', 'Hip Hop', 'Meek Mill', 'RichHomieQuan', 'mixtape']","['Instrumental remake asap rocky ""east coast"" harlem ny ""new york"" rap beat kendrick joey bada$$ yelawolf', '""bus it"" blackbear boogie neyo plies rnb r&b black bear ""drink bleach"" ""bust it"" Baby ""bust it baby"" ""part 3"" Original Remix', '""good intent"" blackbear frozen', 'GTTM ""PnB Rock""', '""PnB Rock"" GTTM', '""PnB Rock"" GTTM', '""PnB Rock"" GTTM', 'Trap Rap', 'safe Feel', 'Beat Instrumental ""black lions"" ""black lions beatz""', 'beat beats beatz Instrumental instrumentals ""type beat"" ""type beats"" ""black lions"" ""black lions beatz""', '""Mike Stud"" Escobars Narcos TheseDays ""These Days"" Entourage Pablo ""Pablo Escobar"" Escobar', 'Malibu Desiigner Good Music Lod CashMoneyAP 16Yrs Great Minds', '""lil uzi vert"" xo tour Llif3 Chopped screwed slowed', 'liluzi liluzivert uzivert generationow', 'blackbear im god', '""Young Thug"" ""She Wanna Party""', 'anxious', '""instrumentals hip hop"" ""hip hop"" trap beats instrumentals beatmaker ""making beats"" ""in the studio"" producers mixcraft @mixcraft ""music producers"" music art film video topic', 'Jeremih ""Ty Dolla $ign"" ""Sage The Gemini"" ""Don\'t Get Much Better"" ""The Fate Of The Furious: The Album"" ""Hip Hop"" ""Atlantic Records""', 'Juice PostInterview ShrimpBayless', '""no service"" mountains ""cheryl blossom"" ""hot tub""', 'hop out the escalade', 'Indie ValentinesDay', 'alladat blackoctober', 'blackoctober ""lost kings""', 'Flava ""Rich Homie Quan"" Birdman ""Rich Gang""', '1017 ""Dun Deal"" Hoodrich ""DJ Spinz"" ""Young Thug"" HPG Stoner', 'Flex Nitti DJSpinz', '2chainz atlanta atl trap ""Hip Hop"" rap trapmusic New ""hot shyt only"" Underground ""road trip""']",252962288.0
in the united states by the pasific ocean,"['Indie', 'DAYTONABOYZ', 'august', 'Trap']","['""Insomiac "" Lamb$ Jaychris Cardiac ""DJ Stain""', 'TRILLWAVE TAYK47', 'hit Hot new rap slick slicktheskeet pop trap ""Hip Hop"" Experimental indie independa alabama birmingham big popular newest recent traphop dirtysouth Instrumental Electronic Electro 808 guccimane gucci ojdajuicemane flocka wakaflocka']",76326392.0
Boulder,"['Learning', 'Learning', 'Learning', 'Learning', 'Business', 'Business', 'Business']","['Podcast ""Jordan Harbinger"" ""Art of Charm"" confidence ""self help"" ""self esteem"" communication ""social skills"" training ""top performers"" ""public speaking"" business impressions career entrepreneurship ""rich roll"" psychology', '""animal welfare"" Business CEO ""conscious capitalism"" diabetes diet entrepreneur entrepreneurship food ""forks over knives"" grocery health ""heart disease"" ""John mackey"" obesity organic podcast ""rich roll"" vegan vegetarian wfpb ""whole foods"" self-help plant-based nutrition career', 'Podcast ""Rich Roll"" ""Julie Piatt"" SriMati ""Finding Ultra"" Health Wellness Vegan ""Plant based"" ""epic 5"" Ultra ""Marathon "" running alcoholism sobriety ""this cheese is nuts"" recipes ""meal planner""', 'Podcast athletics ""brad stulberg"" burnout Business career charity habits meditation mindfulness overtraining psychology running sports success self-help writing ""peak performance"" ""steve magness"" ""track and field"" job ""rich roll"" richroll', 'Podcast inspiration', 'Podcast 5MinFri entrepreneur inspiration', 'Podcast 5MinFri inspiration']",261629435.0
Washington dc,"['Dancehall', 'Hip Hop', 'dbanj']","['Dancehall ""Dance Pop"" African Reggae Club Radio Pop R&B', 'Dancehall African Americana', 'Dance Dj davido olamide ""Hip Hop"" afrobeat']",133654015.0
New York City,"['Business', 'Business', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Technology', 'Business']","['badcreditloans shorttermloans business', 'installmentloans shorttermloans', 'amazon ""jefferson graham"" usatoday ""usa today"" ""talking tech"" apple uber', 'iPhones Art Iphone China ""Talking Tech"" ""Jefferson Graham"" ""USA TODAY"" APPLE', 'CES ""Gary Shapiro"" ""Jefferson Graham"" ""USA TODAY"" TalkingTech', 'Art APPLE Idm IPHONE ""Jefferson Graham"" ""USA TODAY"" TalkingTech', 'Win Mac Art Sad APPLE SURFACE ""SAM GRAHAM"" ""Talking Tech"" ""USA TODAY"" ""Jefferson Graham""', 'CES TalkingTech ""Jefferson Graham"" ""USA TODAY""', 'CES ""Jefferson Graham"" ""USA TODAY"" ""Talking Tech""', '""talking tech"" ""usa today"" ""jefferson graham""', '""CES "" ""Talking Tech"" ""USA TODAY"" ""Jefferson Graham""', 'CES Reviewed ""David Kender"" ""Jefferson Graham"" ""Talking Tech""', 'apple Idm IPHONE ""Steve Jobs"" ""Talking Tech"" ""Jefferson Graham"" ""USA TODAY""', 'amazon alexa ces ""jefferson graham"" ""usa today"" talkingtech', 'sleep dreams technology ""jefferson graham"" ""usa today"" ""talking tech""', 'TalkingTech Jam ""usa today"" ""Jason Nazar"" ""Jefferson Graham""', 'Lily YouTube Apple TalkingTech Jam', 'business finance shorttermloans']",222356993.0
